combatMissionID,combatant,timestampMissionStart,missionProfile,subFunc,idealQuantity,minQuantity,numAvailable,fullMissionCredit
8087,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
8087,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8087,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8088,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8089,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8089,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8089,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8090,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
8090,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8090,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8091,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8092,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8092,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8092,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8093,Red,4579200.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8093,Red,4579200.0,airToGroundAttack,AerialAttackAir,4,2,16,0.8571428571428571
8093,Red,4579200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8094,Blue,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8094,Blue,0.0,airToAirAttack,AerialReconAir,2,0,4,0.0
8095,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8096,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8096,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8096,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8097,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
8097,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8097,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8098,Blue,4582800.0,airToGroundBomb,AerialBomb,2,1,11,1.0
8099,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8099,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8100,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8100,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8100,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8101,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8101,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8101,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8102,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8103,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8103,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8103,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8104,Blue,0.0,groundToGroundIndirect,GroundAttack,3,1,37,0.0
8104,Blue,0.0,groundToGroundIndirect,RifleCompany,3,1,0,0.0
8104,Blue,0.0,groundToGroundIndirect,GroundAttackMissile,3,1,14,0.0
8108,Blue,4586400.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
8108,Blue,4586400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
8108,Blue,4586400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8109,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8109,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8110,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8111,Blue,4586400.0,airToSeaAttack,AerialAttackWater,8,4,10,0.8571428571428571
8111,Blue,4586400.0,airToSeaAttack,AerialAttackAir,4,2,10,0.8571428571428571
8111,Blue,4586400.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
8112,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8112,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8114,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8114,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8114,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8115,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8116,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8116,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8116,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8117,Blue,4590000.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8117,Blue,4590000.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8117,Blue,4590000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8118,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8118,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8119,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8120,Blue,4590000.0,airToSeaAttack,AerialAttackWater,8,4,12,0.8571428571428571
8120,Blue,4590000.0,airToSeaAttack,AerialAttackAir,4,2,12,0.8571428571428571
8120,Blue,4590000.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
8121,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8121,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8123,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
8123,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8123,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8124,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8125,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8125,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8125,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8127,Blue,4593600.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8127,Blue,4593600.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8127,Blue,4593600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8128,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8128,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8129,Blue,4593600.0,airToGroundBomb,AerialBomb,2,1,12,1.0
8130,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8130,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8131,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8131,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8131,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8132,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8132,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8132,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8133,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8134,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8134,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8134,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8135,Blue,0.0,airToGroundAttack,AerialAttackGround,8,4,3,0.0
8135,Blue,0.0,airToGroundAttack,AerialAttackAir,4,2,15,0.0
8135,Blue,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8136,Blue,4597200.0,airToGroundBomb,AerialBomb,2,1,10,1.0
8137,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8137,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8138,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8138,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8138,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8139,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
8139,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8139,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8140,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8141,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8141,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8141,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8142,Blue,4600800.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8142,Blue,4600800.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8142,Blue,4600800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8143,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8143,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8144,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8145,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8145,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8145,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8146,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8146,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8146,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8147,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8148,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8148,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8148,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8149,Blue,4604400.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8149,Blue,4604400.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8149,Blue,4604400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8150,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8150,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8151,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8152,Blue,4604400.0,airToSeaAttack,AerialAttackWater,8,4,10,0.8571428571428571
8152,Blue,4604400.0,airToSeaAttack,AerialAttackAir,4,2,10,0.8571428571428571
8152,Blue,4604400.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
8153,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8153,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8154,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8154,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8154,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8155,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8156,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8156,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8156,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8157,Blue,4608000.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
8157,Blue,4608000.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
8157,Blue,4608000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8158,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8158,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8159,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8160,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8160,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8160,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8161,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8161,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8161,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8162,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8163,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8163,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8163,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8164,Blue,4611600.0,airToGroundAttack,AerialAttackGround,8,4,21,0.8571428571428571
8164,Blue,4611600.0,airToGroundAttack,AerialAttackAir,4,2,15,0.8571428571428571
8164,Blue,4611600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8165,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8165,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8166,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8167,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8167,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8167,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8168,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8168,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8168,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8169,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8170,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8170,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8170,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8171,Blue,4615200.0,airToGroundAttack,AerialAttackGround,8,4,20,0.8571428571428571
8171,Blue,4615200.0,airToGroundAttack,AerialAttackAir,4,2,16,0.8571428571428571
8171,Blue,4615200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8172,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8172,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8173,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8174,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8174,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8174,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8175,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8175,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8175,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8176,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8177,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8177,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8177,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8178,Blue,4618800.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8178,Blue,4618800.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8178,Blue,4618800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8179,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8179,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8180,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8181,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8181,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8181,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8182,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8182,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8182,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8183,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8184,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8184,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8184,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8185,Blue,4622400.0,airToGroundAttack,AerialAttackGround,8,4,10,0.8571428571428571
8185,Blue,4622400.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
8185,Blue,4622400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8186,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8186,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8187,Blue,4622400.0,airToGroundBomb,AerialBomb,2,1,12,1.0
8188,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8188,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8189,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8189,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8189,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8190,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,13,0.0
8190,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8190,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8191,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8192,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8192,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8192,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8193,Blue,4626000.0,airToGroundAttack,AerialAttackGround,8,4,13,0.8571428571428571
8193,Blue,4626000.0,airToGroundAttack,AerialAttackAir,4,2,14,0.8571428571428571
8193,Blue,4626000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8195,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8196,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8196,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8196,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8197,Red,4626000.0,airToGroundAttack,AerialAttackGround,8,4,13,0.8571428571428571
8197,Red,4626000.0,airToGroundAttack,AerialAttackAir,4,2,16,0.8571428571428571
8197,Red,4626000.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8198,Blue,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8198,Blue,0.0,airToAirAttack,AerialReconAir,2,0,7,0.0
8199,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8200,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8200,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8200,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8201,Blue,4629600.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8201,Blue,4629600.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8201,Blue,4629600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8202,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8202,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8203,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8204,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8204,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8204,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8207,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
8207,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8207,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8208,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8209,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8209,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8209,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8212,Blue,4633200.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8212,Blue,4633200.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8212,Blue,4633200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8213,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8213,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8214,Blue,4633200.0,airToGroundBomb,AerialBomb,2,1,10,1.0
8215,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8215,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8216,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8216,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8216,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8217,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,17,0.0
8217,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8217,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8218,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8219,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8219,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8219,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8222,Blue,4636800.0,airToGroundAttack,AerialAttackGround,8,4,36,0.8571428571428571
8222,Blue,4636800.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
8222,Blue,4636800.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8223,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8223,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8224,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8225,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8225,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8225,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8226,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
8226,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8226,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8227,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8228,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8228,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8228,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8229,Blue,4640400.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8229,Blue,4640400.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8229,Blue,4640400.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8230,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8230,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8231,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8232,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8232,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8232,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8233,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
8233,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8233,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8234,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8235,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8235,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8235,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8237,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8238,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8238,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8238,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8239,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
8239,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8239,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8240,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8241,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8241,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8241,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8242,Blue,4647600.0,airToGroundAttack,AerialAttackGround,8,4,12,0.8571428571428571
8242,Blue,4647600.0,airToGroundAttack,AerialAttackAir,4,2,12,0.8571428571428571
8242,Blue,4647600.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8243,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8243,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8244,Blue,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8245,Blue,4647600.0,airToSeaAttack,AerialAttackWater,8,4,10,0.8571428571428571
8245,Blue,4647600.0,airToSeaAttack,AerialAttackAir,4,2,10,0.8571428571428571
8245,Blue,4647600.0,airToSeaAttack,AerialReconMarine,2,0,0,0.8571428571428571
8246,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8246,Red,0.0,airToAirAttack,AerialReconAir,2,0,21,0.0
8247,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
8247,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8247,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8248,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8249,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8249,Red,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8249,Red,0.0,airToSeaAttack,AerialReconMarine,2,0,3,0.0
8252,Blue,4651200.0,airToGroundAttack,AerialAttackGround,8,4,18,0.8571428571428571
8252,Blue,4651200.0,airToGroundAttack,AerialAttackAir,4,2,10,0.8571428571428571
8252,Blue,4651200.0,airToGroundAttack,AerialReconGround,2,0,0,0.8571428571428571
8253,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8253,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8254,Blue,4651200.0,airToGroundBomb,AerialBomb,2,1,11,1.0
8255,Red,0.0,airToAirAttack,AerialAttackAir,8,4,0,0.0
8255,Red,0.0,airToAirAttack,AerialReconAir,2,0,12,0.0
8256,Blue,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
8256,Blue,0.0,airToSeaAttack,AerialAttackAir,4,2,0,0.0
8256,Blue,0.0,airToSeaAttack,AerialReconMarine,2,0,5,0.0
8257,Red,0.0,airToGroundAttack,AerialAttackGround,8,4,12,0.0
8257,Red,0.0,airToGroundAttack,AerialAttackAir,4,2,0,0.0
8257,Red,0.0,airToGroundAttack,AerialReconGround,2,0,0,0.0
8258,Red,0.0,airToGroundBomb,AerialBomb,2,1,0,0.0
8259,Red,0.0,airToSeaAttack,AerialAttackWater,8,4,0,0.0
