combatMissionId,cuvgId,team,timestampMissionStart,locationStart,startBaseID,locationTarget,timestampMissionEnd,locationEndPlan,locationEndActual,endBaseId,domain,missionProfile,forces,cuvgFunctions,milesPlan,fuelConsumedPlan,milesActual,fuelConsumedActual,winTeam,blueDamaged,redDamaged
"6132","5336","Red","3704400.0","(-92.32390594482422, 26.666101455688477)","1415","(-82.78882691368577, 18.81952910370879)","3730980.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToAirAttack","Air_Force","[AerialReconAir]","1627.3427","3563.524","1627.3427","3563.524","Red","1","0"
"6132","5313","Red","3704400.0","(-92.32390594482422, 26.666101455688477)","1415","(-82.78882691368577, 18.81952910370879)","3730980.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToAirAttack","Air_Force","[AerialAttackAir]","1627.3427","33902.98","1627.3427","33902.98","Red","1","0"
"6160","1236","Blue","3718800.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-49.29566368575266, -1.519917582417591)","3734760.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1068.6249","23747.219","1068.6249","23747.219","Red","1","0"
"5982","1922","Blue","3657000.0","(2.9742677211761475, -5.269563674926758)","434","(2.8441269397735596, -2.1671080589294434)","3735660.0","(2.9742676794652425, -5.269563444368131)","(2.9742676794652425, -5.269563444368131)","434","Air","airToAirAttack","Air_Force","[AerialReconAir]","451.91537","14379.125","451.91537","14379.125","Unknown","Unknown","Unknown"
"5982","1721","Blue","3657000.0","(57.37617111206055, 2.933143138885498)","476","(2.8441269397735596, -2.1671080589294434)","3735660.0","(57.37617173193138, 2.9331430288461604)","(57.37617173193138, 2.9331430288461604)","476","Air","airToAirAttack","Marine_Corps","[AerialAttackAir, AerialResupply]","7525.939","351210.5","7525.939","351210.5","Blue","0","1"
"6120","5134","Red","3697200.0","(-85.6294937133789, 17.795469284057617)","1880","(-57.92538833618164, 36.461631774902344)","3737940.0","(-85.62949354665182, 17.795469179258234)","(-85.62949354665182, 17.795469179258234)","1880","Air","airToGroundBomb","Air_Force","[AerialBomb]","4199.6494","335971.94","4199.6494","335971.94","Blue","0","1"
"6152","1265","Blue","3715200.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-77.81320461291357, 7.026259872939548)","3738840.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2776.983","74052.87","2776.983","74052.87","Red","1","0"
"6138","2067","Blue","3708000.0","(-33.08135986328125, 27.684377670288086)","389","(-51.62239925108352, 0.3586559924450512)","3743760.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","4505.179","93857.91","4505.179","93857.91","Blue","0","1"
"6138","1933","Blue","3708000.0","(-33.08135986328125, 27.684377670288086)","389","(-51.62239925108352, 0.3586559924450512)","3743760.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","4505.179","93857.92","4505.179","93857.92","Blue","0","1"
"6155","2020","Blue","3715200.0","(-15.434316635131836, 12.802423477172852)","383","(-61.089724662300306, 13.645044433888652)","3744240.0","(-15.434316961833105, 12.802423162774716)","(-15.434316961833105, 12.802423162774716)","383","Air","airToSeaAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","6133.831","164789.47","6133.831","164789.47","Red","1","0"
"6155","1556","Blue","3715200.0","(-61.11067199707031, 36.632381439208984)","313","(-61.089724662300306, 13.645044433888652)","3744240.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Marine_Corps","[AerialAttackAir, AerialResupply]","3176.6567","148243.98","3176.6567","148243.98","Red","1","0"
"6050","2087","Blue","3672000.0","(-34.902427673339844, 27.047218322753906)","1350","(-104.18700408935547, 20.809127807617188)","3744300.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundBomb","Air_Force","[AerialBomb]","8657.975","476188.6","8657.975","476188.6","Blue","0","1"
"5890","2224","Blue","3600000.0","(107.34805297851562, -13.53711986541748)","1001","(-96.92610931396484, -1.778651475906372)","3745860.0","(107.34804921178733, -13.537120106456044)","(107.34804921178733, -13.537120106456044)","1001","Air","airToGroundBomb","Air_Force","[AerialBomb]","20974.168","674169.7","20974.168","674169.7","Red","1","0"
"6208","1242","Blue","3736800.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-60.546819193370794, 16.98040563092649)","3748320.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2473.4097","65957.586","2473.4097","65957.586","Blue","0","1"
"6095","1935","Blue","3690000.0","(-33.08135986328125, 27.684377670288086)","389","(-86.38464164086511, 20.47450425992723)","3748680.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","6748.1606","140586.7","6748.1606","140586.7","Blue","0","1"
"6095","2004","Blue","3690000.0","(-16.190073013305664, 33.29222869873047)","481","(-86.38464164086511, 20.47450425992723)","3748680.0","(-16.190073327432543, 33.29222827953298)","(-16.190073327432543, 33.29222827953298)","481","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","8675.75","189782.03","8675.75","189782.03","Blue","0","1"
"6169","1309","Blue","3722400.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-49.19884557937064, -6.333630236950555)","3751260.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3963.1296","88069.55","3963.1296","88069.55","Blue","0","1"
"5981","5129","Red","3639600.0","(-101.53600311279297, 0.8509267568588257)","1841","(2.8441269397735596, -2.1671080589294434)","3753000.0","(-101.53600566032496, 0.8509267709714976)","(-101.53600566032496, 0.8509267709714976)","1841","Air","airToGroundBomb","Air_Force","[AerialBomb]","14464.608","940199.56","14464.608","940199.56","Blue","0","1"
"5862","2204","Blue","3589200.0","(116.06090545654297, -11.581345558166504)","919","(-69.68273162841797, -10.618990898132324)","3753660.0","(116.0609055540416, -11.58134540387961)","(116.0609055540416, -11.58134540387961)","919","Air","airToGroundBomb","Air_Force","[AerialBomb]","21687.79","1301267.4","21687.79","1301267.4","Red","1","0"
"6107","2025","Blue","3693600.0","(-33.08135986328125, 27.684377670288086)","389","(-95.58255767822266, 13.306840896606445)","3762900.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundBomb","Air_Force","[AerialBomb]","8242.8","412140.0","8242.8","412140.0","Blue","0","1"
"6205","1287","Blue","3736800.0","(-49.599552154541016, 7.2935590744018555)","545","(-68.1882852082316, -11.655691964285722)","3764400.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","3658.7087","97565.555","3658.7087","97565.555","Red","1","0"
"6195","1307","Blue","3733200.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-60.62108588122635, -13.697072458791212)","3766080.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","4828.618","128763.14","4828.618","128763.14","Red","1","0"
"5936","2200","Blue","3621600.0","(84.24380493164062, -6.366930961608887)","909","(-55.95551681518555, -7.1193718910217285)","3767940.0","(84.24380256240352, -6.366930985894044)","(84.24380256240352, -6.366930985894044)","909","Air","airToGroundBomb","Air_Force","[AerialBomb]","19122.594","956129.7","19122.594","956129.7","Red","1","0"
"6196","4873","Red","3733200.0","(-66.35928344726562, 4.260696887969971)","1680","(-60.62108588122635, -13.697072458791212)","3768240.0","(-66.35928214261591, 4.260696769886323)","(-66.35928214261591, 4.260696769886323)","1680","Air","airToAirAttack","Air_Force","[AerialReconAir]","2603.3655","9976.4","2603.3655","9976.4","Red","1","0"
"6196","5313","Red","3733200.0","(-92.32390594482422, 26.666101455688477)","1415","(-60.62108588122635, -13.697072458791212)","3768240.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToAirAttack","Air_Force","[AerialAttackAir]","7016.056","146167.88","7016.056","146167.88","Red","1","0"
"6178","1240","Blue","3726000.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-98.60824344650378, 19.150036486950555)","3769740.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","7260.0454","161334.34","7260.0454","161334.34","Blue","0","1"
"6210","5328","Red","3736800.0","(-92.32390594482422, 26.666101455688477)","1415","(-84.07250791927486, 32.32992873332549)","3771300.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","1263.1019","7578.6113","1263.1019","7578.6113","Red","1","0"
"6210","5294","Red","3736800.0","(-92.32390594482422, 26.666101455688477)","1415","(-84.07250791927486, 32.32992873332549)","3771300.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToGroundAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","1263.1019","35819.3","1263.1019","35819.3","Red","1","0"
"6242","1242","Blue","3754800.0","(-46.38993835449219, 5.648351669311523)","Unknown","(-60.3580041642504, 8.23797003777473)","3774720.0","(-46.39003544527659, 5.648420038169037)","(-46.39003544527659, 5.648420038169037)","37203","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1948.9386","51971.69","1948.9386","51971.69","Red","1","0"
"5517","1559","Blue","3434400.0","(-61.11067199707031, 36.632381439208984)","313","(-47.73515710841167, -4.8173828125)","3776640.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialReconMarine]","5982.8457","534910.6","5982.8457","534910.6","Blue","0","1"
"5517","1916","Blue","3434400.0","(-61.11067199707031, 36.632381439208984)","313","(-47.73515710841167, -4.8173828125)","3776640.0","(-61.110670247832985, 36.63238324175825)","(-61.110670247832985, 36.63238324175825)","313","Air","airToSeaAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","5982.8457","125014.68","5982.8457","125014.68","Blue","0","1"
"6250","1309","Blue","3758400.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-63.44766383263642, 7.669932606456044)","3778500.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2013.8422","44752.047","2013.8422","44752.047","Blue","0","1"
"5966","2214","Blue","3636000.0","(97.78508758544922, 1.463180422782898)","972","(-47.46984100341797, -7.944151878356934)","3788100.0","(97.78508566948477, 1.4631803743131826)","(97.78508566948477, 1.4631803743131826)","972","Air","airToGroundBomb","Air_Force","[AerialBomb]","19951.553","1729134.5","19951.553","1729134.5","Blue","0","1"
"6324","1263","Blue","3790800.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-70.29911041259766, 25.095975802859883)","3793020.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","396.13483","8802.996","396.13483","8802.996","Red","1","0"
"6236","2087","Blue","3751200.0","(-34.902427673339844, 27.047218322753906)","1350","(-48.78870391845703, -4.781161785125732)","3796380.0","(-34.90242839892869, 27.0472184065934)","(-34.90242839892869, 27.0472184065934)","1350","Air","airToGroundBomb","Air_Force","[AerialBomb]","4822.7617","265251.9","4822.7617","265251.9","Blue","0","1"
"6010","4246","Red","3650400.0","(-53.52790147913868, 2.8974824004120876)","1541","(-54.32104199483431, 9.362562786135754)","3798120.0","(-53.52790147913868, 2.8974824004120876)","(-53.52790147913868, 2.8974824004120876)","1541","Air","airToSeaAttack","Marine_Corps","[AerialAttackGroundRotary, AerialTransport, AerialReconMarine]","2578.349","230523.48","2578.349","230523.48","Red","1","0"
"6010","5294","Red","3650400.0","(-92.32390594482422, 26.666101455688477)","1415","(-54.32104199483431, 9.362562786135754)","3798120.0","(-92.32390817188835, 26.666101476648365)","(-92.32390817188835, 26.666101476648365)","1415","Air","airToSeaAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","4434.8433","125764.19","4434.8433","125764.19","Red","1","0"
"5959","2217","Blue","3632400.0","(81.24471282958984, -4.751872539520264)","981","(-87.34556579589844, -6.329602241516113)","3804060.0","(81.2447159992675, -4.751872639079664)","(81.2447159992675, -4.751872639079664)","981","Air","airToGroundBomb","Air_Force","[AerialBomb]","22707.273","1816581.9","22707.273","1816581.9","Blue","0","1"
"6309","1309","Blue","3783600.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-73.67807006835938, 11.238414764404297)","3805740.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToGroundAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2459.8997","54664.434","2459.8997","54664.434","Blue","0","1"
"6234","1935","Blue","3751200.0","(-33.08135986328125, 27.684377670288086)","389","(-89.013243077036, 0.6298331572278073)","3807780.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackAir]","8280.627","172513.1","8280.627","172513.1","Blue","0","1"
"6234","2067","Blue","3751200.0","(-33.08135986328125, 27.684377670288086)","389","(-89.013243077036, 0.6298331572278073)","3807780.0","(-33.08136168889635, 27.68437714629121)","(-33.08136168889635, 27.68437714629121)","389","Air","airToGroundAttack","Air_Force","[AerialAttackGround]","8280.627","172513.06","8280.627","172513.06","Blue","0","1"
"6345","1285","Blue","3801600.0","(-49.599552154541016, 7.2935590744018555)","545","(-61.089437851239126, 13.645051161046366)","3810120.0","(-49.599537841196366, 7.293546085793574)","(-49.599537841196366, 7.293546085793574)","37368","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","1790.2587","47740.227","1790.2587","47740.227","Blue","0","1"
"6352","1267","Blue","3805200.0","(-73.50836181640625, 26.70024299621582)","Unknown","(-59.085619551868874, 14.663873526362412)","3816840.0","(-73.50827796150072, 26.70024571365431)","(-73.50827796150072, 26.70024571365431)","37284","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","2494.5571","66521.516","2494.5571","66521.516","Blue","0","1"
"6366","1309","Blue","3812400.0","(-57.64131546020508, 21.120878219604492)","Unknown","(-59.171359888614056, 14.074568550982033)","3816960.0","(-57.641245103016196, 21.12087850985898)","(-57.641245103016196, 21.12087850985898)","37451","Air","airToSeaAttack","Navy","[AerialAttackAir, AerialAttackWater, AerialAttackGround]","912.21924","20271.537","912.21924","20271.537","Blue","0","1"
"6014","2091","Blue","3654000.0","(64.85615539550781, 0.4673119783401489)","352","(-101.04061889648438, 16.688674926757812)","3818700.0","(64.85615643312784, 0.4673119848901024)","(64.85615643312784, 0.4673119848901024)","352","Air","airToGroundBomb","Air_Force","[AerialBomb]","21733.111","1738648.9","21733.111","1738648.9","Red","1","0"
"6222","4892","Red","3796800.0","(-88.44703674316406, 14.770127296447754)","1743","(-77.57102522013491, -10.805851862980774)","3819060.0","(-88.4470362047067, 14.770127719313521)","(-88.4470362047067, 14.770127719313521)","1743","Air","airToAirAttack","Air_Force","[AerialAttackAir, AerialAttackWater]","3835.4707","91593.32","3835.4707","91593.32","Blue","0","1"
